label,rmse,mae,mape_pct
korea_anomaly,1.7983821222360667,1.7983821222360667,7.936373001924389
korea_normal,5.9566847113636845,5.279501735485479,20.588705243154177
korea_all,5.851648344442473,5.145612519591271,20.102077080029954
global_anomaly,1.7406515043619493,1.7406515043619493,8.524248307355284
global_normal,2.1959916891448814,1.7466873642409526,9.021494711007657
global_all,2.1802377704619587,1.746455215784068,9.00236984932872
