label,rmse,mae,mape_pct
korea_anomaly,3.343456608057025,3.343456608057025,14.754883530701788
korea_normal,8.24235744720957,7.7041921482086195,29.98514408046706
korea_all,8.10885107407388,7.5364715505104805,29.39936482855301
global_anomaly,0.9405955690145476,0.9405955690145476,4.606246665105521
global_normal,2.758891879938263,2.2382956986904152,10.988151456069131
global_all,2.711597812773451,2.1883841552413434,10.742693579493608
